Language,Model,Spearman's Rho
german,UWB,0.41051135333843064
german,UG_Student_Intern,0.002012843900546241
german,temporal_attention,0.21869276973502402
german,UWB,0.3420746607198585
german,UG_Student_Intern,0.0335655320712711
german,temporal_attention,0.035904783090824836
german,UWB,0.3661743863399121
german,UG_Student_Intern,0.03552397478531609
german,temporal_attention,0.05206193548169601
german,UWB,0.29240637744421744
german,UG_Student_Intern,0.05717564701281349
german,temporal_attention,0.03824403411037858
german,UWB,0.3479499888619934
german,UG_Student_Intern,0.04188891360596231
german,temporal_attention,0.0896531553540596
german,UWB,0.43618871336702053
german,UG_Student_Intern,-0.14405434185530935
german,temporal_attention,0.20699651463725535
german,UWB,0.49695483868891654
german,UG_Student_Intern,0.04123609936794731
german,temporal_attention,0.08927234704855085
german,UWB,0.2133070522714003
german,UG_Student_Intern,0.01343709306580869
german,temporal_attention,0.10738794215346702
german,UWB,0.34773238411598845
german,UG_Student_Intern,-0.034055142749782344
german,temporal_attention,0.25563117536937263
german,UWB,0.4669253837402267
german,UG_Student_Intern,-0.006908950685658719
german,temporal_attention,0.0569580422668085
german,UWB,0.4074104857078594
german,UG_Student_Intern,0.003971286614591232
german,temporal_attention,0.08089456432735839
german,UWB,0.41105536520344316
german,UG_Student_Intern,-0.0332391249522636
german,temporal_attention,0.1556961957665768
german,UWB,0.4535426918609192
german,UG_Student_Intern,-0.06087492769489848
german,temporal_attention,0.14590398219635187
german,UWB,0.4074104857078594
german,UG_Student_Intern,0.055815617350282246
german,temporal_attention,0.2015019948006291
german,UWB,0.3032866147444674
german,UG_Student_Intern,-0.06544462736100345
german,temporal_attention,-0.0017408379680399922
german,UWB,0.40109994807371446
german,UG_Student_Intern,0.07262558397916842
german,temporal_attention,0.0965621060397183
german,UWB,0.38815246568641704
german,UG_Student_Intern,-0.05750205413182099
german,temporal_attention,0.0984117463807608
german,UWB,0.39168854280899823
german,UG_Student_Intern,0.006201735261142471
german,temporal_attention,0.10515749350691579
german,UWB,0.30132817203042245
german,UG_Student_Intern,0.1022198294358483
german,temporal_attention,0.10058779384081082
german,UWB,0.24431572857711265
german,UG_Student_Intern,0.01768038561290617
german,temporal_attention,0.12044422691376697
german,UWB,0.35262849090110093
german,UG_Student_Intern,-0.013001883573798691
german,temporal_attention,0.06011331108388098
german,UWB,0.4772616091754641
german,UG_Student_Intern,-0.03470795698779734
german,temporal_attention,0.0887827363700396
german,UWB,0.29403841303925493
german,UG_Student_Intern,0.021488468667993654
german,temporal_attention,0.04754663700209228
german,UWB,0.47775121985397534
german,UG_Student_Intern,-0.03628559139633358
german,temporal_attention,0.1214778494572907
german,UWB,0.3097059547516149
